temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,year,date,location
21.4,9.9,48.0,0.0,nan,200.0,14.8,nan,1017.2,nan,nan,1998,1998-4-26, Talladega
21.1,16.1,73.0,0.0,nan,190.0,16.6,nan,1013.5,nan,nan,1998,1998-5-3, California (Auto Club)
28.8,19.4,57.0,0.0,nan,240.0,13.0,nan,1012.5,nan,nan,1998,1998-5-24, Charlotte
27.2,21.7,72.0,0.0,nan,170.0,9.4,nan,1013.0,nan,nan,1998,1998-5-31, Dover
15.6,11.8,78.0,1.5,nan,360.0,14.8,nan,1009.7,nan,nan,1998,1998-6-6, Richmond
22.8,13.8,57.0,0.0,nan,330.0,16.6,nan,1005.6,nan,nan,1998,1998-6-14, Michigan
27.8,18.2,56.0,0.0,nan,340.0,13.0,nan,1010.4,nan,nan,1998,1998-6-21, Pocono
18.3,12.3,68.0,0.0,nan,270.0,35.3,nan,1013.1,nan,nan,1998,1998-6-28, Sonoma
20.0,10.7,55.0,0.0,nan,340.0,22.3,nan,1010.1,nan,nan,1998,1998-7-12, New Hampshire
23.3,14.0,56.0,0.0,nan,10.0,5.4,nan,1019.2,nan,nan,1998,1998-7-26, Pocono
26.1,13.2,45.0,0.0,nan,50.0,13.0,nan,1021.8,nan,nan,1998,1998-8-1, Indianapolis
21.7,20.0,90.0,6.6,nan,300.0,5.4,nan,1012.9,nan,nan,1998,1998-8-16, Michigan
24.4,16.6,62.0,0.0,nan,nan,0.0,nan,1021.6,nan,nan,1998,1998-8-22, Bristol
21.7,15.5,68.0,0.0,nan,280.0,7.6,nan,1014.3,nan,nan,1998,1998-9-12, Richmond
22.8,19.4,81.0,0.0,nan,170.0,11.2,nan,1014.5,nan,nan,1998,1998-9-20, Dover
25.6,19.5,69.0,0.0,nan,200.0,11.2,nan,1018.6,nan,nan,1998,1998-9-27, Martinsville
20.0,11.2,57.0,0.0,nan,160.0,11.2,nan,1019.1,nan,nan,1998,1998-10-4, Charlotte
19.4,13.3,68.0,0.0,nan,nan,0.0,nan,1017.2,nan,nan,1998,1998-10-11, Talladega
25.0,20.9,78.0,0.0,nan,50.0,13.0,nan,1021.4,nan,nan,1998,1998-10-17, Daytona
29.0,11.1,33.0,0.0,nan,180.0,5.4,nan,1012.2,nan,nan,1998,1998-10-25, Phoenix
11.1,2.1,54.0,0.0,nan,130.0,5.4,nan,1026.8,nan,nan,1998,1998-11-8, Atlanta
14.0,-5.7,25.0,0.0,nan,320.0,13.0,nan,1024.4,nan,nan,1999,1999-2-14, Daytona
22.8,-10.4,10.0,0.0,nan,200.0,31.7,nan,1003.8,nan,nan,1999,1999-3-7, Las Vegas
13.3,7.7,69.0,0.5,nan,30.0,7.6,nan,1016.3,nan,nan,1999,1999-3-28, Texas
22.8,7.4,37.0,0.0,nan,nan,0.0,nan,1010.6,nan,nan,1999,1999-4-11, Bristol
12.8,-2.7,34.0,0.0,nan,300.0,18.7,nan,1012.2,nan,nan,1999,1999-4-18, Martinsville
22.8,21.1,90.0,0.0,nan,330.0,13.0,nan,1018.4,nan,nan,1999,1999-4-25, Talladega
17.0,11.1,68.0,0.0,nan,230.0,14.8,nan,1016.5,nan,nan,1999,1999-5-2, California (Auto Club)
15.6,4.3,47.0,0.0,nan,90.0,22.3,nan,1022.6,nan,nan,1999,1999-5-15, Richmond
25.6,12.1,43.0,0.0,nan,190.0,5.4,nan,1021.1,nan,nan,1999,1999-5-30, Charlotte
20.0,10.7,55.0,0.0,nan,140.0,20.5,nan,1025.1,nan,nan,1999,1999-6-6, Dover
23.3,20.6,85.0,0.0,nan,50.0,5.4,nan,1018.4,nan,nan,1999,1999-6-13, Michigan
22.0,9.8,46.0,0.0,nan,120.0,0.0,nan,1027.7,nan,nan,1999,1999-6-20, Pocono
17.8,8.9,56.0,0.0,nan,270.0,37.1,nan,1010.4,nan,nan,1999,1999-6-27, Sonoma
18.9,10.7,59.0,0.0,nan,330.0,24.1,nan,1009.6,nan,nan,1999,1999-7-11, New Hampshire
31.0,19.0,49.0,0.0,nan,290.0,14.8,nan,1007.3,nan,nan,1999,1999-7-25, Pocono
26.7,15.1,49.0,0.0,nan,290.0,13.0,nan,1015.3,nan,nan,1999,1999-8-7, Indianapolis
23.3,15.1,60.0,0.0,nan,100.0,13.0,nan,1017.1,nan,nan,1999,1999-8-22, Michigan
25.0,18.9,69.0,0.0,nan,nan,0.0,nan,1013.9,nan,nan,1999,1999-8-28, Bristol
21.0,18.0,83.0,0.0,nan,280.0,11.2,nan,1009.7,nan,nan,1999,1999-9-11, Richmond
12.8,4.0,55.0,0.0,nan,20.0,9.4,nan,1017.9,nan,nan,1999,1999-9-19, New Hampshire
19.4,11.2,59.0,0.0,nan,330.0,7.6,nan,1017.6,nan,nan,1999,1999-9-26, Dover
19.4,13.3,68.0,0.0,nan,nan,0.0,nan,1022.0,nan,nan,1999,1999-10-3, Martinsville
18.9,18.9,100.0,3.3,nan,170.0,5.4,nan,1018.7,nan,nan,1999,1999-10-11, Charlotte
21.7,16.6,73.0,0.0,nan,60.0,5.4,nan,1014.6,nan,nan,1999,1999-10-17, Talladega
31.1,2.3,16.0,0.0,nan,290.0,7.6,nan,1013.8,nan,nan,1999,1999-11-7, Phoenix
23.0,19.0,78.0,0.0,nan,40.0,16.6,nan,1016.7,nan,nan,1999,1999-11-14, Homestead
25.0,15.0,54.0,0.0,nan,270.0,7.6,nan,1021.4,nan,nan,2000,2000-2-20, Daytona
19.4,2.7,33.0,0.0,nan,220.0,9.4,nan,1004.7,nan,nan,2000,2000-3-5, Las Vegas
15.6,12.2,80.0,0.0,nan,280.0,31.7,nan,1010.5,nan,nan,2000,2000-3-12, Atlanta
16.1,9.3,64.0,0.0,nan,20.0,5.4,nan,1015.0,nan,nan,2000,2000-3-26, Bristol
13.9,12.1,89.0,0.5,nan,360.0,20.5,nan,1011.7,nan,nan,2000,2000-4-2, Texas
6.7,1.6,70.0,0.0,nan,300.0,22.3,nan,1007.4,nan,nan,2000,2000-4-9, Martinsville
19.4,13.3,68.0,0.0,nan,290.0,5.4,nan,1016.5,nan,nan,2000,2000-4-16, Talladega
23.3,6.6,34.0,0.0,nan,270.0,16.6,nan,1015.1,nan,nan,2000,2000-4-30, California (Auto Club)
23.0,19.0,78.0,0.0,nan,220.0,5.4,nan,1019.2,nan,nan,2000,2000-5-6, Richmond
29.4,20.0,57.0,0.0,nan,210.0,7.6,nan,1010.0,nan,nan,2000,2000-5-28, Charlotte
20.6,10.1,51.0,0.0,nan,300.0,9.4,nan,1019.0,nan,nan,2000,2000-6-4, Dover
30.0,18.8,51.0,0.0,nan,230.0,24.1,nan,1013.7,nan,nan,2000,2000-6-11, Michigan
18.3,17.1,93.0,0.3,nan,330.0,11.2,nan,1015.7,nan,nan,2000,2000-6-19, Pocono
20.0,12.3,61.0,0.0,nan,250.0,29.5,nan,1016.6,nan,nan,2000,2000-6-25, Sonoma
24.4,22.3,88.0,0.0,nan,260.0,13.0,nan,1015.2,nan,nan,2000,2000-7-1, Daytona
21.7,8.2,42.0,0.0,nan,10.0,9.4,nan,1016.0,nan,nan,2000,2000-7-9, New Hampshire
22.8,12.1,51.0,0.0,nan,290.0,9.4,nan,1016.9,nan,nan,2000,2000-7-23, Pocono
23.9,14.9,57.0,0.0,nan,30.0,14.8,nan,1018.1,nan,nan,2000,2000-8-5, Indianapolis
20.0,10.7,55.0,0.0,nan,350.0,9.4,nan,1023.3,nan,nan,2000,2000-8-20, Michigan
22.0,18.0,78.0,0.0,nan,250.0,9.4,nan,1020.0,nan,nan,2000,2000-9-9, Richmond
11.7,4.9,63.0,0.0,nan,230.0,5.4,nan,1010.0,nan,nan,2000,2000-9-17, New Hampshire
20.0,20.0,100.0,0.0,nan,30.0,5.4,nan,1012.8,nan,nan,2000,2000-9-24, Dover
16.7,14.0,84.0,0.0,nan,30.0,9.4,nan,1022.4,nan,nan,2000,2000-10-1, Martinsville
15.0,8.2,64.0,0.0,nan,350.0,11.2,nan,1020.9,nan,nan,2000,2000-10-8, Charlotte
15.0,10.6,75.0,0.0,nan,nan,0.0,nan,1022.5,nan,nan,2000,2000-10-15, Talladega
17.8,11.1,65.0,0.0,nan,230.0,11.2,nan,1011.7,nan,nan,2000,2000-11-5, Phoenix
24.4,8.8,37.0,0.0,nan,360.0,9.4,nan,1012.9,nan,nan,2000,2000-11-12, Homestead
4.4,4.4,100.0,0.0,nan,30.0,9.4,nan,1021.5,nan,nan,2000,2000-11-20, Atlanta
17.8,13.9,78.0,0.0,nan,50.0,22.3,nan,1020.1,nan,nan,2001,2001-2-18, Daytona
15.0,-3.4,28.0,0.0,nan,nan,0.0,nan,1012.0,nan,nan,2001,2001-3-4, Las Vegas
12.2,-2.8,35.0,0.0,nan,150.0,5.4,nan,1017.4,nan,nan,2001,2001-3-11, Atlanta
10.0,3.3,63.0,0.0,nan,330.0,14.8,nan,1016.4,nan,nan,2001,2001-3-25, Bristol
20.0,11.7,59.0,0.0,nan,330.0,22.3,nan,1014.6,nan,nan,2001,2001-4-1, Texas
24.4,13.9,52.0,0.0,nan,230.0,11.2,nan,1018.1,nan,nan,2001,2001-4-8, Martinsville
23.9,10.6,43.0,0.0,nan,200.0,7.6,nan,1026.2,nan,nan,2001,2001-4-22, Talladega
16.1,11.7,75.0,0.0,nan,280.0,11.2,nan,1013.5,nan,nan,2001,2001-4-29, California (Auto Club)
26.0,17.1,58.0,0.0,nan,200.0,7.6,nan,1017.2,nan,nan,2001,2001-5-5, Richmond
21.1,10.0,49.0,0.0,nan,190.0,7.6,nan,1012.4,nan,nan,2001,2001-5-27, Charlotte
20.6,16.0,75.0,0.0,nan,150.0,5.4,nan,1004.4,nan,nan,2001,2001-6-3, Dover
23.9,9.8,41.0,0.0,nan,250.0,11.2,nan,1012.8,nan,nan,2001,2001-6-10, Michigan
23.3,22.8,97.0,0.8,nan,90.0,9.4,nan,1013.9,nan,nan,2001,2001-6-17, Pocono
16.1,10.0,67.0,0.0,nan,240.0,27.7,nan,1015.6,nan,nan,2001,2001-6-24, Sonoma
27.8,22.3,72.0,0.0,nan,120.0,11.2,nan,1017.9,nan,nan,2001,2001-7-7, Daytona
28.0,7.3,27.0,0.0,nan,100.0,14.8,nan,1015.1,nan,nan,2001,2001-7-15, Chicagoland
25.6,15.0,52.0,0.0,nan,200.0,9.4,nan,1014.1,nan,nan,2001,2001-7-22, New Hampshire
22.8,12.7,53.0,0.0,nan,170.0,11.2,nan,1022.4,nan,nan,2001,2001-7-29, Pocono
29.4,19.4,55.0,0.0,nan,20.0,14.8,nan,1015.3,nan,nan,2001,2001-8-5, Indianapolis
17.8,17.2,96.0,2.8,nan,30.0,5.4,nan,1010.4,nan,nan,2001,2001-8-19, Michigan
25.6,19.5,69.0,0.0,nan,nan,0.0,nan,1017.1,nan,nan,2001,2001-8-25, Bristol
23.9,19.0,74.0,0.0,nan,140.0,14.8,nan,1018.6,nan,nan,2001,2001-9-8, Richmond
22.2,21.0,93.0,0.0,nan,150.0,13.0,nan,1016.1,nan,nan,2001,2001-9-23, Dover
18.3,12.3,68.0,0.0,nan,80.0,13.0,nan,1024.5,nan,nan,2001,2001-9-30, Kansas
14.4,3.8,49.0,0.0,nan,10.0,24.1,nan,1017.1,nan,nan,2001,2001-10-7, Charlotte
19.4,18.2,93.0,0.0,nan,320.0,7.6,nan,1010.0,nan,nan,2001,2001-10-15, Martinsville
17.2,14.5,84.0,0.0,nan,nan,0.0,nan,1019.8,nan,nan,2001,2001-10-21, Talladega
35.0,9.4,21.0,0.0,nan,nan,0.0,nan,1010.2,nan,nan,2001,2001-10-28, Phoenix
21.7,17.9,79.0,0.0,nan,100.0,5.4,nan,1020.4,nan,nan,2001,2001-11-11, Homestead
18.3,8.8,54.0,0.0,nan,90.0,7.6,nan,1025.7,nan,nan,2001,2001-11-18, Atlanta
2.2,-2.1,73.0,0.0,nan,nan,0.0,nan,1021.7,nan,nan,2001,2001-11-23, New Hampshire
16.1,10.6,70.0,0.0,nan,240.0,5.4,nan,1016.8,nan,nan,2002,2002-2-17, Daytona
10.6,-15.8,14.0,0.0,nan,10.0,14.8,nan,1024.9,nan,nan,2002,2002-3-3, Las Vegas
17.2,15.0,87.0,0.0,nan,260.0,14.8,nan,1024.0,nan,nan,2002,2002-3-10, Atlanta
6.7,-10.6,28.0,0.0,nan,240.0,13.0,nan,1020.5,nan,nan,2002,2002-3-24, Bristol
19.4,18.9,97.0,9.9,nan,210.0,29.5,nan,1003.8,nan,nan,2002,2002-4-8, Texas
20.6,10.7,53.0,0.0,nan,220.0,9.4,nan,1021.1,nan,nan,2002,2002-4-14, Martinsville
27.2,18.2,58.0,0.0,nan,240.0,7.6,nan,1013.5,nan,nan,2002,2002-4-21, Talladega
15.6,8.8,64.0,0.0,nan,240.0,14.8,nan,1017.7,nan,nan,2002,2002-4-28, California (Auto Club)
11.1,9.4,89.0,0.5,nan,350.0,5.4,nan,1025.7,nan,nan,2002,2002-5-5, Richmond
26.1,14.6,49.0,0.0,nan,200.0,5.4,nan,1016.5,nan,nan,2002,2002-5-26, Charlotte
26.7,16.0,52.0,0.0,nan,240.0,9.4,nan,1003.2,nan,nan,2002,2002-6-2, Dover
20.0,12.3,61.0,0.0,nan,190.0,11.2,nan,1022.0,nan,nan,2002,2002-6-9, Pocono
22.2,9.0,43.0,0.0,nan,270.0,18.7,nan,1004.4,nan,nan,2002,2002-6-16, Michigan
14.4,10.6,78.0,0.0,nan,250.0,35.3,nan,1020.4,nan,nan,2002,2002-6-23, Sonoma
23.9,22.9,94.0,0.0,nan,180.0,7.6,nan,1016.2,nan,nan,2002,2002-7-6, Daytona
26.0,8.0,32.0,0.0,nan,40.0,14.8,nan,1014.0,nan,nan,2002,2002-7-14, Chicagoland
21.7,17.3,76.0,0.0,nan,150.0,14.8,nan,1016.7,nan,nan,2002,2002-7-21, New Hampshire
25.0,20.7,77.0,0.0,nan,150.0,9.4,nan,1013.9,nan,nan,2002,2002-7-28, Pocono
32.2,22.9,58.0,0.0,nan,330.0,9.4,nan,1019.2,nan,nan,2002,2002-8-4, Indianapolis
28.9,21.2,63.0,0.0,nan,220.0,14.8,nan,1010.9,nan,nan,2002,2002-8-18, Michigan
29.4,21.6,63.0,0.0,nan,210.0,5.4,nan,1013.9,nan,nan,2002,2002-8-24, Bristol
21.7,21.0,96.0,0.5,nan,20.0,14.8,nan,1022.8,nan,nan,2002,2002-9-1, Darlington
23.3,12.9,52.0,0.0,nan,120.0,5.4,nan,1021.5,nan,nan,2002,2002-9-7, Richmond
18.9,15.6,81.0,0.0,nan,nan,0.0,nan,1020.2,nan,nan,2002,2002-9-15, New Hampshire
23.9,20.6,82.0,0.0,nan,140.0,14.8,nan,1015.7,nan,nan,2002,2002-9-22, Dover
27.8,15.5,47.0,0.0,nan,170.0,16.6,nan,1012.2,nan,nan,2002,2002-9-29, Kansas
25.0,24.3,96.0,0.0,nan,nan,0.0,nan,1017.4,nan,nan,2002,2002-10-6, Talladega
22.2,19.0,82.0,0.0,nan,200.0,5.4,nan,1018.7,nan,nan,2002,2002-10-13, Charlotte
15.0,10.6,75.0,0.0,nan,190.0,7.6,nan,1017.6,nan,nan,2002,2002-10-20, Martinsville
18.9,16.1,84.0,0.0,nan,nan,0.0,nan,1017.4,nan,nan,2002,2002-10-27, Atlanta
27.2,9.5,33.0,0.0,nan,230.0,22.3,nan,nan,nan,nan,2002,2002-11-10, Phoenix
21.7,17.9,79.0,18.5,nan,230.0,16.6,nan,1009.5,nan,nan,2002,2002-11-17, Homestead
22.8,14.9,61.0,0.0,nan,140.0,7.6,nan,1015.2,nan,nan,2003,2003-2-16, Daytona
13.3,9.4,77.0,0.0,nan,90.0,16.6,nan,1017.9,nan,nan,2003,2003-3-9, Atlanta
11.1,11.1,100.0,4.1,nan,50.0,18.7,nan,1015.0,nan,nan,2003,2003-3-16, Darlington
12.8,2.9,51.0,0.0,nan,220.0,14.8,nan,1014.3,nan,nan,2003,2003-3-23, Bristol
11.7,-8.8,23.0,0.0,nan,330.0,29.5,nan,1027.8,nan,nan,2003,2003-3-30, Texas
23.3,11.0,46.0,0.0,nan,nan,0.0,nan,1015.6,nan,nan,2003,2003-4-6, Talladega
19.4,4.3,37.0,0.0,nan,270.0,9.4,nan,1010.7,nan,nan,2003,2003-4-13, Martinsville
20.0,8.3,47.0,0.0,nan,300.0,20.5,nan,1012.8,nan,nan,2003,2003-4-27, California (Auto Club)
24.4,15.1,56.0,0.0,nan,280.0,7.6,nan,1006.0,nan,nan,2003,2003-5-3, Richmond
20.0,16.0,78.0,0.0,nan,180.0,11.2,nan,1013.1,nan,nan,2003,2003-5-25, Charlotte
18.3,16.6,90.0,0.3,nan,110.0,13.0,nan,994.2,nan,nan,2003,2003-6-1, Dover
15.6,14.5,93.0,0.0,nan,60.0,16.6,nan,1009.9,nan,nan,2003,2003-6-8, Pocono
23.3,16.6,66.0,0.0,nan,110.0,11.2,nan,1014.3,nan,nan,2003,2003-6-15, Michigan
16.7,8.9,60.0,0.0,nan,260.0,44.6,nan,1012.2,nan,nan,2003,2003-6-22, Sonoma
26.1,22.2,79.0,0.0,nan,nan,0.0,nan,1018.8,nan,nan,2003,2003-7-5, Daytona
24.0,9.9,41.0,0.0,nan,130.0,13.0,nan,1015.5,nan,nan,2003,2003-7-13, Chicagoland
22.8,13.8,57.0,0.0,nan,nan,0.0,nan,1013.8,nan,nan,2003,2003-7-20, New Hampshire
27.2,19.3,62.0,0.0,nan,250.0,9.4,nan,1019.8,nan,nan,2003,2003-7-27, Pocono
23.9,19.0,74.0,0.0,nan,280.0,11.2,nan,1013.7,nan,nan,2003,2003-8-3, Indianapolis
23.3,20.6,85.0,0.0,nan,300.0,13.0,nan,1012.0,nan,nan,2003,2003-8-17, Michigan
23.3,18.8,76.0,0.0,nan,220.0,5.4,nan,1015.1,nan,nan,2003,2003-8-23, Bristol
19.0,14.1,73.0,0.0,nan,320.0,13.0,nan,1017.8,nan,nan,2003,2003-9-6, Richmond
18.9,16.7,87.0,0.0,nan,170.0,5.4,nan,1028.2,nan,nan,2003,2003-9-14, New Hampshire
20.6,19.9,96.0,0.0,nan,nan,0.0,nan,nan,nan,nan,2003,2003-9-21, Dover
21.7,20.0,90.0,0.0,nan,60.0,5.4,nan,1009.9,nan,nan,2003,2003-9-28, Talladega
17.8,11.6,67.0,0.0,nan,200.0,13.0,nan,1015.6,nan,nan,2003,2003-10-5, Kansas
16.7,16.1,96.0,0.0,nan,350.0,11.2,nan,1016.3,nan,nan,2003,2003-10-11, Charlotte
11.7,7.2,74.0,0.0,nan,nan,0.0,nan,1017.7,nan,nan,2003,2003-10-19, Martinsville
18.3,18.3,100.0,0.0,nan,50.0,13.0,nan,1015.7,nan,nan,2003,2003-10-27, Atlanta
23.9,15.7,60.0,0.0,nan,80.0,16.6,nan,1020.5,nan,nan,2003,2003-11-16, Homestead
21.0,17.0,78.0,0.5,nan,230.0,11.2,nan,1014.1,nan,nan,2004,2004-2-15, Daytona
21.7,2.4,28.0,0.0,nan,80.0,20.5,nan,1022.6,nan,nan,2004,2004-3-7, Las Vegas
16.7,-6.4,20.0,0.0,nan,120.0,9.4,nan,1025.5,nan,nan,2004,2004-3-14, Atlanta
22.2,3.8,30.0,0.0,nan,20.0,20.5,nan,1016.8,nan,nan,2004,2004-4-4, Texas
21.7,7.1,39.0,0.0,nan,200.0,13.0,nan,1024.8,nan,nan,2004,2004-4-18, Martinsville
26.7,12.7,42.0,0.0,nan,210.0,7.6,nan,1017.0,nan,nan,2004,2004-4-25, Talladega
28.0,9.8,32.0,0.0,nan,210.0,13.0,nan,1014.8,nan,nan,2004,2004-5-2, California (Auto Club)
26.0,21.0,74.0,0.0,nan,200.0,14.8,nan,1020.1,nan,nan,2004,2004-5-15, Richmond
26.7,16.0,52.0,0.0,nan,190.0,7.6,nan,1013.5,nan,nan,2004,2004-5-30, Charlotte
15.0,14.4,96.0,6.4,nan,20.0,18.7,nan,1017.1,nan,nan,2004,2004-6-6, Dover
22.0,8.8,43.0,0.0,nan,170.0,5.4,nan,1019.8,nan,nan,2004,2004-6-13, Pocono
18.9,6.7,45.0,0.0,nan,10.0,13.0,nan,1021.3,nan,nan,2004,2004-6-20, Michigan
19.4,11.7,61.0,0.0,nan,260.0,51.8,nan,1015.5,nan,nan,2004,2004-6-27, Sonoma
24.0,23.0,94.0,1.8,nan,180.0,0.0,nan,1017.0,nan,nan,2004,2004-7-3, Daytona
24.0,17.0,65.0,0.0,nan,100.0,14.8,nan,1018.5,nan,nan,2004,2004-7-11, Chicagoland
20.0,16.0,78.0,0.0,nan,nan,0.0,nan,1025.1,nan,nan,2004,2004-7-25, New Hampshire
28.0,22.0,70.0,0.0,nan,180.0,11.2,nan,1016.3,nan,nan,2004,2004-8-1, Pocono
21.1,13.3,61.0,0.0,nan,240.0,7.6,nan,1018.1,nan,nan,2004,2004-8-8, Indianapolis
21.1,6.6,39.0,0.0,nan,nan,0.0,nan,1016.7,nan,nan,2004,2004-8-22, Michigan
26.1,21.1,74.0,0.0,nan,nan,0.0,nan,1018.5,nan,nan,2004,2004-8-28, Bristol
31.0,14.2,36.0,0.0,nan,320.0,11.2,nan,1007.3,nan,nan,2004,2004-9-5, California (Auto Club)
22.0,21.0,94.0,0.0,nan,300.0,9.4,nan,1021.3,nan,nan,2004,2004-9-11, Richmond
11.7,9.4,86.0,0.0,nan,330.0,9.4,nan,1017.2,nan,nan,2004,2004-9-19, New Hampshire
15.6,15.0,96.0,0.0,nan,nan,0.0,nan,1018.6,nan,nan,2004,2004-9-26, Dover
22.2,19.4,84.0,0.0,nan,nan,0.0,nan,1021.0,nan,nan,2004,2004-10-3, Talladega
18.0,10.1,60.0,0.0,nan,60.0,11.2,nan,1019.0,nan,nan,2004,2004-10-10, Kansas
13.3,5.7,60.0,0.0,nan,nan,5.4,nan,1004.8,nan,nan,2004,2004-10-16, Charlotte
12.8,8.9,77.0,0.0,nan,nan,0.0,nan,1018.3,nan,nan,2004,2004-10-24, Martinsville
21.7,17.3,76.0,0.0,nan,210.0,9.4,nan,1016.3,nan,nan,2004,2004-10-31, Atlanta
29.4,4.8,21.0,0.0,nan,120.0,20.5,nan,1011.1,nan,nan,2004,2004-11-7, Phoenix
23.3,17.3,69.0,0.0,nan,90.0,13.0,nan,1020.8,nan,nan,2004,2004-11-21, Homestead
17.2,9.4,60.0,0.0,nan,70.0,18.4,nan,1027.5,nan,nan,2005,2005-2-20, Daytona
16.1,10.0,67.0,0.0,nan,250.0,13.0,nan,1016.6,nan,nan,2005,2005-2-27, California (Auto Club)
27.0,2.8,21.0,0.0,nan,130.0,11.2,nan,1008.0,nan,nan,2005,2005-3-13, Las Vegas
12.8,3.2,52.0,0.0,nan,270.0,5.4,nan,1017.8,nan,nan,2005,2005-3-20, Atlanta
4.4,1.8,83.0,0.5,nan,280.0,25.9,nan,1005.5,nan,nan,2005,2005-4-3, Bristol
16.7,2.3,38.0,0.0,nan,40.0,14.8,nan,1016.4,nan,nan,2005,2005-4-10, Martinsville
24.0,8.0,36.0,0.0,nan,150.0,14.8,nan,1022.3,nan,nan,2005,2005-4-17, Texas
29.0,-8.6,8.0,0.0,nan,240.0,5.4,nan,1012.2,nan,nan,2005,2005-4-23, Phoenix
16.1,12.3,78.0,0.0,nan,nan,7.6,nan,1012.8,nan,nan,2005,2005-5-1, Talladega
13.3,7.3,67.0,0.0,nan,50.0,11.2,nan,1018.7,nan,nan,2005,2005-5-7, Darlington
15.6,9.5,67.0,0.0,nan,140.0,16.6,nan,1023.0,nan,nan,2005,2005-5-14, Richmond
21.7,13.9,61.0,0.0,nan,nan,0.0,nan,1012.7,nan,nan,2005,2005-5-29, Charlotte
21.1,18.9,87.0,0.0,nan,260.0,5.4,nan,1013.4,nan,nan,2005,2005-6-5, Dover
27.2,22.8,77.0,0.0,nan,210.0,11.2,nan,1016.6,nan,nan,2005,2005-6-12, Pocono
18.3,13.4,73.0,0.0,nan,20.0,9.4,nan,1018.5,nan,nan,2005,2005-6-19, Michigan
18.3,12.7,70.0,0.0,nan,190.0,29.5,nan,1010.0,nan,nan,2005,2005-6-26, Sonoma
27.8,23.8,79.0,0.0,nan,220.0,9.4,nan,1012.7,nan,nan,2005,2005-7-2, Daytona
28.3,10.0,32.0,0.0,nan,100.0,16.6,nan,1017.5,nan,nan,2005,2005-7-10, Chicagoland
26.1,21.8,77.0,0.0,nan,180.0,9.4,nan,1019.0,nan,nan,2005,2005-7-17, New Hampshire
25.6,13.5,47.0,0.0,nan,310.0,11.2,nan,1017.7,nan,nan,2005,2005-7-24, Pocono
26.7,20.1,67.0,0.0,nan,150.0,14.8,nan,1017.7,nan,nan,2005,2005-8-7, Indianapolis
26.1,21.1,74.0,0.0,nan,nan,0.0,nan,1013.5,nan,nan,2005,2005-8-14, Watkins Glen
25.0,20.0,74.0,0.0,nan,280.0,11.2,nan,1012.6,nan,nan,2005,2005-8-21, Michigan
24.4,20.5,79.0,0.0,nan,nan,0.0,nan,1014.0,nan,nan,2005,2005-8-27, Bristol
23.9,14.9,57.0,0.0,nan,220.0,14.8,nan,1012.9,nan,nan,2005,2005-9-4, California (Auto Club)
23.3,19.5,79.0,0.0,nan,290.0,11.2,nan,1018.3,nan,nan,2005,2005-9-10, Richmond
18.9,16.7,87.0,0.0,nan,150.0,5.4,nan,1012.7,nan,nan,2005,2005-9-18, New Hampshire
16.7,11.6,72.0,0.0,nan,90.0,14.8,nan,1026.0,nan,nan,2005,2005-9-25, Dover
25.6,20.6,74.0,0.0,nan,nan,0.0,nan,1021.0,nan,nan,2005,2005-10-2, Talladega
13.3,4.4,55.0,0.0,nan,80.0,13.0,nan,1015.8,nan,nan,2005,2005-10-9, Kansas
19.4,10.7,57.0,0.0,nan,320.0,11.2,nan,1014.3,nan,nan,2005,2005-10-15, Charlotte
15.0,8.9,67.0,0.0,nan,310.0,14.8,nan,1007.8,nan,nan,2005,2005-10-23, Martinsville
13.9,4.5,53.0,0.0,nan,240.0,5.4,nan,1027.6,nan,nan,2005,2005-10-30, Atlanta
27.0,8.0,30.0,0.0,nan,200.0,5.4,nan,1007.0,nan,nan,2005,2005-11-6, Texas
23.9,3.2,26.0,0.0,nan,280.0,9.4,nan,1015.2,nan,nan,2005,2005-11-13, Phoenix
24.0,23.0,94.0,0.0,nan,80.0,3.6,nan,1016.3,nan,nan,2005,2005-11-20, Homestead
21.1,13.3,61.0,0.0,nan,300.0,11.2,nan,1021.3,nan,nan,2006,2006-2-19, Daytona
22.8,2.8,27.0,0.0,nan,290.0,9.4,nan,1016.6,nan,nan,2006,2006-2-26, California (Auto Club)
8.0,0.0,57.0,0.0,nan,140.0,18.4,nan,1000.3,nan,nan,2006,2006-3-12, Las Vegas
7.2,6.8,97.0,1.0,nan,nan,0.0,nan,1021.2,nan,nan,2006,2006-3-20, Atlanta
2.2,-2.7,70.0,0.0,nan,290.0,13.0,nan,1019.9,nan,nan,2006,2006-3-26, Bristol
22.8,8.1,39.0,0.0,nan,280.0,14.8,nan,1013.3,nan,nan,2006,2006-4-2, Martinsville
21.1,5.0,35.0,0.0,nan,10.0,20.5,nan,1018.6,nan,nan,2006,2006-4-9, Texas
34.0,-6.7,7.0,0.0,nan,110.0,9.4,nan,1005.2,nan,nan,2006,2006-4-22, Phoenix
15.0,14.0,94.0,0.5,nan,340.0,7.2,nan,nan,nan,nan,2006,2006-5-1, Talladega
18.3,16.1,87.0,0.0,nan,250.0,5.4,nan,1007.8,nan,nan,2006,2006-5-6, Richmond
19.0,6.1,43.0,0.0,nan,270.0,13.0,nan,1007.6,nan,nan,2006,2006-5-13, Darlington
